"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"2160","Reggaeton","Neutro Shorty","Dinero y Poder","3A2ZKg8cS8HhCML3PdJCYA",36,0.364,0.769,237034,0.722,0,"B",0.209,-8.342,"Minor",0.149,129.951,"4/4",0.449
"2161","Reggaeton","Arcangel","Flow Violento","3n8Xx5sDzLP5mndtwWs4xw",45,0.247,0.792,182587,0.843,0,"A",0.0913,-6.188,"Major",0.15,80.026,"4/4",0.946
"2162","Reggaeton","Ilegales","La Otra","0NR0PxRphLdZoeXW7wWdlG",26,0.448,0.786,235400,0.932,0,"D",0.312,-4.57,"Minor",0.113,114.994,"4/4",0.81
"2163","Reggaeton","Wisin","Amenázame","6VCn6tLonU4J6xccxUTuGl",29,0.3,0.722,226040,0.841,0,"A#",0.0878,-3.099,"Minor",0.306,82.885,"4/4",0.609
"2164","Reggaeton","CNCO","Reggaetón Lento (Remix)","58gqyeFXhOttZW3yetJGPN",72,0.15,0.534,188800,0.911,0,"E",0.0986,-3.086,"Minor",0.0852,93.767,"4/4",0.624
"2165","Reggaeton","Farruko","Yeah Baby","6nqTGahONqp6GTr26LqXjE",37,0.0588,0.799,253800,0.651,0,"F",0.289,-3.417,"Minor",0.0549,128.1,"4/4",0.279
"2166","Reggaeton","Maluma","Mala","5R9axAAFhWq16dxDOJkVBD",36,0.199,0.782,171040,0.84,5.12e-05,"G#",0.338,-4.963,"Minor",0.0571,94.024,"4/4",0.626
"2167","Reggaeton","Los 4","Tu De Que Vas","0erGyP3ccj9BUn64fLuSP4",57,0.566,0.755,262296,0.936,3.53e-05,"A",0.0749,-2.787,"Major",0.0573,97.993,"4/4",0.891
"2168","Reggaeton","Nicky Jam","Mango Piña (feat. Falo)","1GOk8elKVrWDZNaN3KWyGM",37,0.021,0.825,120948,0.871,0,"C#",0.0687,-6.227,"Major",0.319,96.075,"4/4",0.935
"2169","Reggaeton","Lasso","No Pares De Bailar","5vA7qQbd1b54O9crShMoYO",46,0.0854,0.586,183707,0.608,0,"A#",0.155,-4.68,"Minor",0.0333,170.042,"4/4",0.708
"2170","Reggaeton","Ñejo & Dalmata","Senda Maniatica (feat. Tony Dize)","2fbPS5ZiUfVLmqxjOVIY4S",24,0.157,0.704,262453,0.776,0,"C#",0.15,-4.935,"Major",0.0532,90.009,"4/4",0.79
"2171","Reggaeton","Ronald El Killa","No Resisto (feat. Yandar & Yostin)","67wscUYhFkCp2A8dHo1s7j",25,0.0279,0.776,189960,0.606,0,"C#",0.0526,-4.897,"Minor",0.146,172.051,"4/4",0.867
"2172","Reggaeton","Gustavo Elis","Despues De Las 3","5RJDKcZkdihW8p9w1695WN",21,0.169,0.698,229405,0.651,0,"B",0.121,-5.781,"Minor",0.0503,136.04,"4/4",0.433
"2173","Reggaeton","Trebol Clan","Aqui Hay De to (feat. Jowell & Alexis)","0ITbfw2Hy9FkCvzL8sriyU",33,0.24,0.775,283256,0.734,0,"F#",0.224,-4.079,"Minor",0.27,171.976,"4/4",0.803
"2174","Reggaeton","Angel Y Khriz","Quiero Verte","1sBq5qhpgzMjkY61uTRfZQ",26,0.165,0.798,200890,0.871,1.76e-06,"C",0.208,-2.223,"Minor",0.0593,91.988,"4/4",0.833
"2175","Reggaeton","Cosculluela","Si Tú No Estás","7AWiMBcFLN41XtO6kH9DlI",39,0.269,0.684,242907,0.647,0,"C",0.223,-6.303,"Major",0.27,173.79,"4/4",0.831
"2176","Reggaeton","DJ Nelson","Baby Rasta & Gringo: Tu Te Entregas A Mi","4tzkqgZVH8jlskeAloURdG",25,0.219,0.658,192004,0.893,0,"A",0.644,-5.256,"Minor",0.146,94.03,"4/4",0.528
"2177","Reggaeton","Ivy Queen","Malvada","1wUb712ejPNhtddGGyFyeC",39,0.405,0.668,210893,0.824,0,"C#",0.0789,-3.847,"Minor",0.286,179.837,"4/4",0.678
"2178","Reggaeton","Héctor ""El Father""","Noche De Travesura","71R6VQySrn9OPa57wFoUOl",29,0.224,0.746,279987,0.848,0.000309,"G",0.0678,-5.674,"Major",0.165,92.06,"4/4",0.508
"2179","Reggaeton","Lito y Polaco","Que Prendan Los Phillies","4HjhZTlWuPwNLtmqqHLRFg",21,0.0458,0.618,211880,0.567,4.62e-05,"E",0.164,-11.661,"Minor",0.176,94.022,"4/4",0.788
"2180","Reggaeton","Dash","Solita Pa Mi","4YqrvahqjqvI7mn7iouTL8",36,0.0643,0.787,192546,0.783,0,"B",0.14,-5.86,"Major",0.104,97.017,"4/4",0.77
"2181","Reggaeton","Lary Over","La Culpa es Mia","6yi89F4R1EcJq6Glu63z8U",52,0.102,0.807,201933,0.623,0,"F#",0.228,-5.351,"Minor",0.219,93.019,"4/4",0.677
"2182","Reggaeton","Chris Wandell","Pasatiempos","2xbUVhfZupnbAxs22rFe7O",34,0.217,0.706,203203,0.719,0,"F#",0.0642,-5.475,"Minor",0.284,171.837,"4/4",0.62
"2183","Reggaeton","Don Omar","Bailando Bajo El Sol","47aGzepjrtIYGoFa2iTXiX",40,0.177,0.742,159933,0.79,0,"F",0.163,-6.203,"Major",0.106,166.03,"4/4",0.962
"2184","Reggaeton","Ivy Queen","Casi Te Envidio","78FamY9uhmS1mcqV8QGUx2",54,0.496,0.819,374213,0.713,0,"E",0.108,-5.076,"Minor",0.0461,92.529,"4/4",0.768
"2185","Reggaeton","El Alfa","Segueta","12TxHdLhLxQoNblcZVTmIl",25,0.0801,0.866,166293,0.833,0.355,"B",0.402,-7.378,"Minor",0.0492,117.975,"4/4",0.0804
"2186","Reggaeton","Wisin","Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix","5YY7ht3PCArlLjLbcTiAvh",69,0.0464,0.797,386333,0.804,1.54e-05,"C#",0.317,-4.817,"Major",0.0711,91.973,"4/4",0.451
"2187","Reggaeton","Gadiel","Necesito Tu Calor","37LE2mHqZZlRvXYYScyow6",32,0.105,0.821,192360,0.854,2.85e-06,"E",0.174,-6.016,"Minor",0.0489,108.974,"4/4",0.766
"2188","Reggaeton","Arcangel","Feliz Navidad 3","5JeWCwjgPvs47kMXD7iKTH",32,0.26,0.656,307775,0.86,0,"G#",0.658,-6.077,"Major",0.259,84.769,"4/4",0.951
"2189","Reggaeton","Zion & Lennox","Yo Voy A Llegar (feat. Burden of Man)","2O6itYLJEP4apsiIkm7CWa",26,0.211,0.549,222006,0.67,0,"D",0.335,-4.393,"Major",0.0305,143.995,"4/4",0.514
"2190","Reggaeton","Farruko","Krippy Kush - Remix","038kavjqUaGIYZL5lYocvX",61,0.0512,0.743,237160,0.671,0,"A",0.116,-5.241,"Major",0.122,163.229,"4/4",0.499
"2191","Reggaeton","Karol G","Ya No Te Creo","7Fq2lXQyidoK12hHNJSp7X",52,0.0579,0.817,196310,0.869,0,"E",0.0892,-3.377,"Minor",0.123,95.982,"4/4",0.548
"2192","Reggaeton","Myke Towers","Habitación 420","3UXE7ePwfQK7HHqB993GkO",38,0.12,0.687,248365,0.51,0.00419,"A",0.231,-9.829,"Major",0.23,124.045,"4/4",0.109
"2193","Reggaeton","Jadiel","Me Gustas","0MclR0oAZ7714J4NnwMUqm",30,0.23,0.821,236400,0.886,0.000547,"C#",0.302,-7.542,"Minor",0.141,96.004,"4/4",0.719
"2194","Reggaeton","Gran Orquesta Internacional","Estás Pisao","53P0ZBGT7BxNtSCfAvgRuT",27,0.118,0.783,252262,0.836,0,"D",0.32,-2.63,"Minor",0.105,102.01,"3/4",0.633
"2195","Reggaeton","Zion","Dos Jueyes","4U6oJedB8olyVUo5tHeM9l",23,0.603,0.86,228733,0.846,0,"A#",0.182,-4.069,"Minor",0.0868,106.44,"4/4",0.937
"2196","Reggaeton","J Balvin","Mi Gente - Steve Aoki Remix","6tK77Y61ZxGga7uCbMaEI1",55,0.00203,0.725,236653,0.95,2.01e-05,"B",0.0929,-2.465,"Minor",0.259,128.034,"4/4",0.539
"2197","Reggaeton","Trebol Clan","Dígale","5eoa6QvXGBtzRXTK5uBBLM",36,0.291,0.678,209373,0.877,0,"A",0.109,-3.964,"Major",0.0641,94.997,"4/4",0.495
"2198","Reggaeton","Tito ""El Bambino""","Naci Aqui","59t2yEOThui5WCMXqMXQkL",32,0.447,0.686,275207,0.679,0,"B",0.284,-5.049,"Major",0.0449,109.14,"4/4",0.869
"2199","Reggaeton","Reik","Peligro - En Vivo","60pBmFxav3M5Srm6QaQUKA",42,0.000291,0.639,222600,0.92,0,"A",0.359,-4.758,"Minor",0.0364,126.987,"4/4",0.789
"2200","Reggaeton","Jamby el Favo","Sinfonico Presenta: Me Compre Un Full - El Favo HP Remix","3CPmYRlBviFbzI19Fdtbqd",41,0.418,0.52,247347,0.786,0,"G#",0.473,-4.766,"Major",0.277,82.909,"4/4",0.743
"2201","Rock","Rascal Flatts","Back To Us","1QsXOnBUiREtGixFfdLTOf",58,0.107,0.521,238600,0.669,0,"G#",0.178,-4.691,"Major",0.0264,94.057,"4/4",0.281
"2202","Rock","Phil Collins","You'll Be In My Heart - From ""Tarzan""/Soundtrack Version","6kvnSiMBa65Nz29g2TYmyW",64,0.0559,0.569,258400,0.744,3.19e-06,"G#",0.0915,-6.48,"Major",0.0298,96.596,"4/4",0.655
"2203","Rock","Bee Gees","Too Much Heaven","0oaZmCfI71eezWKoTbPX2x",64,0.436,0.505,296000,0.433,9.87e-05,"F#",0.743,-12.997,"Major",0.0589,165.818,"4/4",0.361
"2204","Rock","Benny Mardones","Into The Night","0rhyBUAgNXwdyvGVXSrLzc",49,0.499,0.585,271800,0.692,0,"C",0.0945,-6.554,"Minor",0.0295,81.954,"4/4",0.518
"2205","Rock","ZZ Top","Legs - 2008 Remaster","7t6CAWplijBj4sdl0q3z0e",60,0.00957,0.611,273907,0.946,0.0708,"E",0.36,-5.357,"Major",0.0378,125.398,"4/4",0.763
"2206","Rock","Stone Temple Pilots","Interstate Love Song","1AfYo6cKm3yHsJHdmNoGO1",73,0.000552,0.214,193613,0.947,0.00352,"E",0.238,-5.053,"Major",0.0507,170.616,"4/4",0.483
"2207","Rock","Stone Sour","Say You'll Haunt Me","7oL13WHjhUFhVq9POP7qfC",58,1.2e-05,0.559,264373,0.868,0.00394,"B",0.0418,-4.738,"Minor",0.0475,140.021,"4/4",0.684
"2208","Rock","Pat Benatar","Hit Me With Your Best Shot","0vOkmmJEtjuFZDzrQSFzEE",65,0.117,0.741,171267,0.58,3.31e-05,"E",0.212,-9.05,"Major",0.0304,127.402,"4/4",0.944
"2209","Rock","The Seige","I Am Defiant","4ePKbzLwkIBslceokt2iXZ",55,0.0932,0.477,248880,0.859,0,"F#",0.71,-3.649,"Major",0.264,125.044,"4/4",0.504
"2210","Rock","Courtney Barnett","Need A Little Time","38O0SN9P3sC0UFLsgLqLju",50,0.0164,0.539,238253,0.642,0.00319,"C",0.131,-5.726,"Major",0.0314,101.957,"4/4",0.273
"2211","Rock","Twenty One Pilots","A Car, A Torch, A Death","5zTX7MeCrTX5ZBFSqJS7XZ",60,0.147,0.618,273787,0.732,9.23e-06,"F",0.0925,-4.609,"Major",0.0724,140.086,"4/4",0.444
"2212","Rock","Foreign Air","In the Shadows","06KTcf9q6ef0rEYPgjOKl3",56,0.156,0.603,233927,0.756,0.866,"C",0.11,-8.005,"Major",0.035,116.049,"4/4",0.146
"2213","Rock","High Valley","Make You Mine","5o9LteJdhkA3ndUDz4JVfV",62,0.12,0.576,211613,0.892,0,"C",0.131,-4.178,"Major",0.0392,123.074,"3/4",0.522
"2214","Rock","Washed Out","Hard To Say Goodbye","09QlRNe1CHMcF7VYwsWHfI",55,0.114,0.709,252920,0.778,0.323,"A#",0.218,-5.59,"Minor",0.0361,113.993,"4/4",0.723
"2215","Rock","Joywave","Blastoffff","4fXcjHURFEtoncSd03fJfe",51,0.00397,0.573,195520,0.87,0.00133,"E",0.171,-4.618,"Minor",0.07,121.919,"4/4",0.334
"2216","Rock","Moses Gunn Collective","Shalala","0Bl1Gt8R9kjz7JO7SYAuhe",58,0.0192,0.452,228015,0.729,0.0583,"G",0.115,-5.6,"Major",0.0304,84.005,"4/4",0.46
"2217","Rock","Brandi Carlile","Heart's Content","0pegFWSUOTiG0sLVEfxtvA",60,0.724,0.564,214667,0.209,3.99e-05,"D#",0.107,-8.922,"Major",0.0317,109.024,"4/4",0.402
"2218","Rock","Queen","Breakthru - Remastered 2011","2HPvr5vD9rjbc0tejSmkkp",55,0.0742,0.575,248387,0.881,0.0077,"F",0.342,-5.595,"Major",0.0887,90.136,"4/4",0.373
"2219","Rock","TV Girl","Cigarettes out the Window","5GKekzF1YcR2DQd9c3DI8y",60,0.121,0.626,198961,0.659,0,"C",0.17,-5.669,"Major",0.0337,113.551,"4/4",0.594
"2220","Rock","Alice Cooper","Poison","5XcZRgJv3zMhTqCyESjQrF",70,0.0327,0.28,270080,0.908,8.85e-06,"D",0.18,-5.509,"Minor",0.109,118.698,"4/4",0.26
"2221","Rock","Interpol","The Rover","1RTk31cNoWdx1HBRbkc02a",62,3.64e-05,0.189,217693,0.893,0.539,"G",0.183,-3.107,"Major",0.0445,198.468,"4/4",0.599
"2222","Rock","Judas Priest","You've Got Another Thing Coming","4f3RDq9nYPBeR1yMSgnmBm",65,0.00572,0.519,310080,0.833,4.33e-06,"F#",0.104,-6.947,"Minor",0.0496,138.225,"4/4",0.532
"2223","Rock","The Allman Brothers Band","Whipping Post","5JBUpI6OGZahUqchMKe6UY",60,0.329,0.315,317438,0.64,0.341,"E",0.0879,-9.256,"Minor",0.0339,97.968,"4/4",0.583
"2224","Rock","Frankie Valli & The Four Seasons","Big Girls Don't Cry","00meczE1jpLTX0BBzIGrAR",57,0.393,0.764,148013,0.84,8.64e-06,"D",0.0686,-5.023,"Major",0.0672,130.276,"4/4",0.843
"2225","Rock","Temple Of The Dog","Hunger Strike","0W7AbEauB7cP4pidLclApe",60,0.025,0.369,246267,0.613,4.96e-06,"G",0.101,-10.847,"Major",0.0335,137.793,"4/4",0.338
"2226","Rock","Three Dog Night","Shambala","4OLBx9wxBXhsZCUZiOXGtq",51,0.495,0.516,202333,0.489,0.000403,"D",0.572,-15.339,"Major",0.0443,128.485,"4/4",0.84
"2227","Rock","Phil Collins","You'll Be In My Heart","4Y8vb1uy9IjM2V1hqvrAid",67,0.0626,0.568,256733,0.748,2.18e-06,"G#",0.0947,-6.54,"Major",0.0299,96.59,"4/4",0.623
"2228","Rock","JJ Heller","Big Love, Small Moments","2zOMdIeVTwdTf9WWjgJaTe",57,0.793,0.582,204293,0.282,2.01e-06,"C",0.0744,-9.229,"Major",0.0316,118.019,"4/4",0.278
"2229","Rock","Chris Young","Think of You","6W9W8dSswA8KNegvl3W97V",66,0.000937,0.616,218947,0.893,0,"B",0.111,-3.588,"Major",0.0375,111.959,"4/4",0.567
"2230","Rock","The Gregg Allman Band","I'm No Angel","2Yt2u7vNSCkPUy1awRFSPV",47,0.144,0.621,222893,0.773,0,"E",0.161,-12.157,"Major",0.0475,140.748,"4/4",0.856
"2231","Rock","The Doobie Brothers","Listen to the Music","7Ar4G7Ci11gpt6sfH9Cgz5",75,0.221,0.645,227267,0.598,3.53e-06,"C#",0.0721,-13.18,"Minor",0.0335,105.929,"4/4",0.913
"2232","Rock","Peter Gabriel","Solsbury Hill - Remastered 2002","1LJyFWwVgM8PrAVpsf8oPl",47,0.379,0.676,260750,0.647,0.000158,"B",0.391,-8.747,"Major",0.0302,102.9,"1/4",0.474
"2233","Rock","alt-J","Taro","4tmwiN9YU7xMjh2hoqcVuI",59,0.778,0.356,305981,0.48,0.00327,"F",0.0784,-10.633,"Major",0.0347,171.79,"4/4",0.283
"2234","Rock","Nickelback","This Afternoon","1RG8MABX0VciDk6WYb8pBv",60,0.00257,0.507,273493,0.875,0,"G",0.346,-7.697,"Major",0.0389,160.079,"4/4",0.647
"2235","Rock","Grateful Dead","Tennessee Jed - Remastered Version","1ae0SQx8MpBXo6QsmrpsEj",50,0.484,0.601,430627,0.492,0.0139,"C",0.308,-8.185,"Major",0.0274,131.383,"4/4",0.727
"2236","Rock","Vickeblanka","Black Rover","04LCCxG3pbOYeENiyUc7Xb",61,0.00215,0.599,208300,0.932,0,"B",0.146,-5.622,"Major",0.0407,102.065,"4/4",0.539
"2237","Rock","Breaking Benjamin","Feed the Wolf","7rOv6HovIJvYHXCg0cVfTk",63,3.15e-05,0.4,198040,0.982,8.2e-05,"G#",0.133,-2.147,"Major",0.123,155.046,"3/4",0.384
"2238","Rock","lovelytheband","make you feel pretty","4hTApLB99sWDeb1RPsrSye",60,0.188,0.671,230857,0.75,0,"F#",0.182,-6.128,"Major",0.0373,105.051,"4/4",0.76
"2239","Rock","Polyphia","O.D.","1U2yqd3Bp4vBuIQ3NGfS6C",52,0.000569,0.633,202163,0.851,0.898,"B",0.14,-5.724,"Minor",0.0685,136.06,"4/4",0.592
"2240","Rock","Granger Smith","The Country Boy Song (feat. Earl Dibbles Jr.)","6n8867qPhHITHka3ZJYjr8",55,0.0564,0.629,206600,0.834,0,"C",0.102,-3.559,"Major",0.0597,84,"4/4",0.669
"2241","Rock","Dirty Heads","West Coast","3tuZxVXevGbh0t3U3cyOaN",53,0.0791,0.685,182279,0.638,0,"G#",0.0932,-6.647,"Major",0.243,160.005,"4/4",0.627
"2242","Rock","Radiohead","House Of Cards","3Jc6X15OZCCyhGSHBF4hwB",60,0.278,0.71,328293,0.496,0.581,"F",0.101,-9.638,"Major",0.0297,111.662,"4/4",0.637
"2243","Rock","Freddie Mercury","Bohemian Rhapsody","5ZUNNSWjSOJH3u2adOv9mT",60,0.198,0.299,401729,0.491,2.82e-05,"D",0.0868,-11.215,"Major",0.0392,140.344,"4/4",0.133
"2244","Rock","John Mayer","Dreaming with a Broken Heart","7keXdrB4mz57u4b8YkCwag",67,0.557,0.608,245747,0.351,0.00892,"C",0.201,-9.316,"Major",0.03,135.976,"4/4",0.157
"2245","Rock","The Modern Lovers","Pablo Picasso","72Qah3a1mle94iArhw6P63",55,0.00269,0.617,261600,0.729,0.131,"D",0.109,-9.174,"Major",0.0306,109.638,"4/4",0.835
"2246","Rock","The Everly Brothers","All I Have to Do Is Dream","7dblNGnRXEBrVJunazs2U5",65,0.839,0.534,143333,0.462,0,"E",0.129,-8.172,"Major",0.0266,96.195,"4/4",0.534
"2247","Rock","The Beatles","From Me To You - Mono / Remastered","1euKWJfJSfPhgSendPrcXb",59,0.507,0.581,116160,0.821,0,"C",0.108,-4.387,"Major",0.0318,136.145,"4/4",0.968
"2248","Rock","Taj Mahal","Diving Duck Blues","0hK8IwYBQwGbTgd7C5XyRZ",55,0.806,0.603,268347,0.265,1.65e-06,"G#",0.12,-11.627,"Major",0.0372,131.188,"4/4",0.71
"2249","Rock","Berlin","Take My Breath Away","7mcW98cnE6Osce4ae7t4oZ",56,0.218,0.474,252000,0.583,0,"C#",0.521,-13.147,"Major",0.0271,96.144,"4/4",0.624
"2250","Rock","Filter","Hey Man, Nice Shot - Remastered Version","6jc5gHCmrZW1XLcRM3wFlC",62,0.00214,0.479,314440,0.588,0.709,"D",0.319,-10.773,"Major",0.0339,177.014,"4/4",0.305
"2251","Rock","Rascal Flatts","Summer Nights","27rSEMh30XdxOgQX7AKSaM",53,0.0202,0.539,242027,0.885,0,"D",0.571,-4.84,"Major",0.037,102.089,"4/4",0.699
"2252","Rock","Santana","Oye Como Va","5u6y4u5EgDv0peILf60H5t",65,0.301,0.736,256933,0.379,0.345,"G",0.104,-13.208,"Major",0.0539,128.399,"4/4",0.948
"2253","Rock","John Mellencamp","Rain On The Scarecrow","24iUpyUeGv6AoikfxpRofO",50,0.0359,0.59,226227,0.899,0.00159,"F#",0.223,-3.734,"Minor",0.0396,123.016,"4/4",0.549
"2254","Rock","Foreigner","Feels Like the First Time - 2008 Remaster","36xEjbl8DtevPJgw6i9IuY",54,0.0136,0.499,232333,0.802,1.56e-06,"G",0.128,-4.537,"Major",0.0547,107.705,"4/4",0.504
"2255","Rock","Night Riots","Contagious","1N3OTRDeaeTcybizwQ6vB3",57,0.000457,0.526,216077,0.778,0.0971,"C#",0.136,-4.293,"Major",0.0293,135.837,"4/4",0.351
"2256","Rock","Grateful Dead","Casey Jones","7LbfuQVct78YoghmoPtsQ8",62,0.385,0.671,265067,0.405,0,"C",0.132,-10.052,"Major",0.0392,99.678,"4/4",0.828
"2257","Rock","Barrington Levy","Murderer","4Qmbc7KFWkKvxBz5KjcA6g",61,0.0785,0.866,233160,0.548,0.272,"C",0.0794,-10.064,"Major",0.261,142.752,"4/4",0.579
"2258","Rock","Chris Cornell","Nothing Compares 2 U - Live At SiriusXM/2015","0tUELgOuOJ3KCsYMDDsNvD",63,0.609,0.434,303907,0.327,1.78e-06,"C",0.686,-10.72,"Major",0.0312,119.506,"4/4",0.295
"2259","Rock","Jethro Tull","Aqualung","5UuikgHTxSRFRnC0zXx10i",65,0.0667,0.48,397773,0.47,0.0171,"G",0.067,-11.919,"Minor",0.044,122.569,"4/4",0.701
"2260","Rock","All Time Low","Dirty Laundry","7GZKme55JpmLq3alBDQm11",60,0.00168,0.56,197640,0.751,5.22e-05,"E",0.168,-6.022,"Minor",0.0364,93.969,"4/4",0.177
"2261","Rock","John Mayer","Waiting On the World to Change","5imShWWzwqfAJ9gXFpGAQh",76,0.159,0.577,201173,0.756,0.000232,"D",0.249,-5.82,"Major",0.115,176.75,"4/4",0.663
"2262","Rock","Tenth Avenue North","Worn","6jAAYLKxXPyeEoddXu6Gf7",54,0.384,0.51,244120,0.42,0,"F#",0.102,-8.014,"Major",0.0312,125.898,"4/4",0.19
"2263","Rock","Walker Hayes","Shut Up Kenny","6tn2Atd1S4DVoQnls5x4SR",61,0.492,0.657,180600,0.625,0,"E",0.155,-8.097,"Major",0.0527,73.999,"4/4",0.504
"2264","Rock","The Rolling Stones","Can't You Hear Me Knocking - Remastered","1hIQPCM3oWXrpnXmgTDaKG",63,0.43,0.554,436000,0.767,0.0571,"C",0.186,-5.101,"Major",0.0431,151.505,"4/4",0.676
"2265","Rock","Big Thief","Mary","6dtB54Z7eICDUOPq3QwXuo",64,0.928,0.406,330107,0.1,4.85e-06,"F",0.104,-14.426,"Major",0.039,96.619,"4/4",0.0649
"2266","Rock","Rival Sons","Do Your Worst","11FvComd16zZX61DrlP3o1",65,0.00977,0.391,210851,0.8,3.08e-06,"D",0.329,-2.761,"Major",0.0523,83.81,"4/4",0.398
"2267","Rock","Van Halen","Love Walks In","6FRQGRdhueJGTKiYnirDNy",53,0.263,0.2,310933,0.434,0,"A",0.117,-14.274,"Minor",0.0294,83.876,"4/4",0.37
"2268","Rock","BANNERS","Start A Riot","3cpOqFZ30z5cUJUC9MYaar",59,0.0135,0.535,215960,0.728,0,"A#",0.133,-4.008,"Minor",0.033,144.022,"4/4",0.376
"2269","Rock","311","Amber","51UtgWS4z1eMPuLQOzPtNH",67,0.119,0.659,211080,0.727,0.00427,"E",0.1,-8.638,"Minor",0.0455,166.163,"4/4",0.748
"2270","Rock","Sir Sly","&Run","0w4m3Xp4svlIoyL94Zjlyd",64,0.0213,0.759,226587,0.651,0.000165,"F",0.18,-8.317,"Major",0.0565,92.023,"4/4",0.471
"2271","Rock","Bryan Adams","Nobody's Girl","0mksL3ICzQmwfKBkmEUw3U",24,0.00833,0.521,164093,0.945,2.37e-06,"E",0.0817,-3.479,"Major",0.0543,135.951,"4/4",0.572
"2272","Rock","Badfinger","Dear Angie - Remastered 2010","54qG9hpUjLgkgTJQ9qvB1P",51,0.3,0.633,160907,0.417,3.06e-06,"C#",0.114,-9.11,"Minor",0.0265,81.976,"4/4",0.506
"2273","Rock","Queen","Death On Two Legs (Dedicated To...) - Remastered 2011","4J0kN8QS2esY6cWBsFjtW9",59,0.345,0.398,223173,0.699,4.88e-05,"D",0.187,-6.131,"Major",0.0517,124.758,"4/4",0.494
"2274","Rock","The Head and the Heart","All We Ever Knew","72zmwnbXjx9fMUjw3mbDSs",67,0.00224,0.487,225560,0.724,1.03e-05,"C",0.213,-5.905,"Major",0.0289,102.03,"4/4",0.546
"2275","Rock","Coast Modern","Electric Feel","6SSxl29fafHgQWESWdjXQQ",54,0.0412,0.662,192729,0.876,0.0623,"F",0.15,-5.164,"Minor",0.0413,103.043,"3/4",0.512
"2276","Rock","OneRepublic","Love Runs Out","5BJSZocnCeSNeYMj3iVqM7",62,0.167,0.719,224227,0.935,0,"G",0.0973,-3.752,"Major",0.0589,120.022,"4/4",0.738
"2277","Rock","Highly Suspect","Chicago","4Qb59tPHwD5faMFJX6u0pF",52,0.928,0.536,263747,0.266,3.08e-06,"C",0.0934,-9.98,"Major",0.0372,72.112,"4/4",0.288
"2278","Rock","Weezer","Only In Dreams","3DkHNCA4QRBQgTzF2T18hm",54,0.00192,0.509,479067,0.556,0.53,"C#",0.111,-8.883,"Major",0.0254,78.049,"4/4",0.44
"2279","Rock","Robert Palmer","Johnny And Mary","3VHFkxbekZQF7xLRd7KjgL",61,0.0258,0.663,239173,0.569,0.105,"B",0.0247,-12.467,"Minor",0.0431,152.944,"4/4",0.97
"2280","Rock","Little Feat","Two Trains","4CwpuCZcK6Vym6BZd8Pgfe",59,0.518,0.631,187267,0.755,0.000864,"F",0.0629,-7.65,"Minor",0.0573,95.364,"4/4",0.763
"2281","Rock","Toro y Moi","Omaha","4vDQMtAXkPwRxEqM8oXtMQ",57,0.0645,0.618,196791,0.498,0.0301,"D#",0.291,-8.29,"Major",0.0259,80.055,"4/4",0.818
"2282","Rock","Phoenix","Too young","2THkQauDWMvJgXFGPY4iKB",60,0.0625,0.622,197973,0.75,0.000133,"A",0.127,-6.367,"Minor",0.0445,141.324,"4/4",0.905
"2283","Rock","The Marías","Basta Ya","4CUTUsBGjHslu2Bd3AOXGg",56,0.592,0.766,176599,0.3,0.00158,"B",0.114,-8.911,"Minor",0.0375,85.996,"4/4",0.44
"2284","Rock","Gary Numan","Cars","6HZ67VImxqr8aMBEEhblzf",64,0.00967,0.542,238907,0.578,5.97e-05,"D",0.0674,-8.755,"Major",0.0404,128,"4/4",0.809
"2285","Rock","Hollywood Undead","City","6GyKm6DWZqF2el8ItMfVIK",55,0.0263,0.55,214040,0.775,0,"F",0.08,-6.18,"Minor",0.051,77.526,"4/4",0.664
"2286","Rock","Dierks Bentley","The Mountain","0vF1odB4L0mw7GzbAehrBR",54,0.0253,0.471,284440,0.839,4.31e-05,"A#",0.367,-5.455,"Minor",0.0762,147.98,"4/4",0.585
"2287","Rock","Empire of the Sun","High And Low","2Q7PDjPz7h559wBF97lO07",60,0.0213,0.512,224840,0.768,3.2e-06,"C#",0.0918,-4.673,"Major",0.045,126.907,"4/4",0.322
"2288","Rock","In This Moment","Sick Like Me","76AYOdnKWcSLviCsKDXyS1",56,0.000165,0.448,299820,0.982,2.32e-06,"A",0.0539,-3.971,"Minor",0.287,131.895,"4/4",0.0978
"2289","Rock","Train","Hey, Soul Sister","4HlFJV71xXKIGcU3kRyttv",83,0.185,0.673,216773,0.886,0,"C#",0.0826,-4.44,"Minor",0.0431,97.012,"4/4",0.795
"2290","Rock","Aerosmith","Same Old Song and Dance","2ATTIE0sKIXysApJPlR3sB",53,0.0672,0.565,233160,0.628,0.000181,"A",0.39,-10.368,"Major",0.033,133.194,"4/4",0.706
"2291","Rock","Switchfoot","Dare You To Move","4x3381mYJqptPqT6OKUfmu",56,0.00573,0.426,247893,0.881,0.0693,"E",0.389,-4.526,"Major",0.0404,139.986,"4/4",0.259
"2292","Rock","Chase Bryant","Change Your Name","7drSsdilZwca3dUX2sJ4Zc",57,0.197,0.529,234080,0.529,0,"C#",0.0892,-5.725,"Major",0.0288,76.008,"4/4",0.305
